CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions,Likes,Shares,ROI_Percentage,CPA
CMP1205,Customer Retention Program,2025-11-12,2025-12-23,Social Media,3421.8,9964,829,355803.97,46096,180144,6647,1368,10298.15,4.13
CMP1206,Customer Retention Program,2025-12-18,2025-12-31,Social Media,3281.89,8632,1800,390671.42,36467,166392,6229,1612,11803.85,1.82
CMP1207,Black Friday Promo,2026-03-09,2026-04-17,Influencer,11899.35,2484,405,61545.01,32638,32877,2421,1436,417.21,29.38
CMP1208,Referral Push,2025-11-03,2025-12-09,Influencer,15422.3,2396,625,76030.06,32205,202609,832,2921,392.99,24.68
CMP1209,Festive Bonanza,2025-05-23,2025-06-20,Social Media,10802.81,5718,490,209282.11,51528,136168,7670,959,1837.29,22.05
CMP1210,Customer Retention Program,2025-12-05,2025-12-23,Influencer,17809.58,1542,349,156060.92,26924,246562,6470,28,776.28,51.03
CMP1211,Lead Booster,2025-08-29,2025-09-18,Email,6266.28,1464,452,127514.01,19418,26400,7596,476,1934.92,13.86
CMP1212,Referral Push,2026-01-17,2026-02-26,Email,5178.8,2628,371,171685.76,13362,170250,4973,2526,3215.16,13.96
CMP1213,Flash Sale Campaign,2025-06-24,2025-07-09,Email,1825.03,414,104,35288.06,4332,90053,2358,2364,1833.56,17.55
CMP1214,Influencer Buzz,2025-12-14,2026-01-01,Event,34326.57,426,52,31305.6,4645,27706,978,1480,-8.8,660.13
CMP1215,Summer Sale Blast,2026-01-15,2026-01-30,Influencer,21304.32,5092,953,338494.24,33438,284995,2840,348,1488.85,22.36
CMP1216,Flash Sale Campaign,2025-05-27,2025-06-17,Email,1228.87,2213,619,346008.33,18116,68941,8215,2261,28056.63,1.99
CMP1217,Holiday Campaign,2025-07-08,2025-08-20,Social Media,5482.56,16956,3449,1901097.63,56954,334744,7331,2247,34575.36,1.59
CMP1218,Mega Discount Drive,2025-12-15,2025-12-28,Influencer,10954.18,3525,157,23986.36,30473,36898,3982,869,118.97,69.77
CMP1219,Customer Retention Program,2026-03-09,2026-04-07,Event,14137.21,454,130,53301.83,1792,23249,9878,2216,277.03,108.75
CMP1220,New Product Launch,2025-10-24,2025-11-18,Email,5009.15,303,81,9457.34,3620,144850,4643,2696,88.8,61.84
CMP1221,New Product Launch,2025-07-18,2025-08-09,Influencer,19227.9,4608,989,333114.54,26736,149789,7505,319,1632.45,19.44
CMP1222,Brand Awareness Drive,2025-06-28,2025-07-30,Email,5862.93,4428,181,96706.29,15399,106749,7611,2610,1549.45,32.39
CMP1223,Brand Awareness Drive,2025-11-11,2025-11-22,Event,16366.69,318,42,17611.97,1835,61314,2239,2328,7.61,389.68
CMP1224,Social Media Hype,2026-01-15,2026-02-12,Social Media,2597.26,14091,496,88263.09,54372,378298,7579,12,3298.32,5.24
CMP1225,Influencer Buzz,2025-08-23,2025-09-07,Email,2112.84,760,83,53149.56,3558,81832,2811,222,2415.55,25.46
CMP1226,Influencer Buzz,2026-03-28,2026-04-23,Influencer,13584.62,363,66,14535.73,7237,67814,7391,48,7.0,205.83
CMP1227,Summer Sale Blast,2025-11-03,2025-11-17,Event,36843.33,72,4,575.94,680,67613,6122,1235,-98.44,9210.83
CMP1228,New Product Launch,2025-11-23,2025-12-08,Influencer,6368.23,1881,491,85361.31,11755,24443,6845,2533,1240.42,12.97
CMP1229,Brand Awareness Drive,2025-12-24,2026-01-13,Social Media,13655.71,4226,1113,385343.99,52312,123407,2390,1024,2721.85,12.27
CMP1230,Referral Push,2026-04-07,2026-04-19,Influencer,16067.93,722,173,69373.77,2757,169380,8448,782,331.75,92.88
CMP1231,Lead Booster,2025-11-28,2025-12-23,Social Media,12189.42,3245,214,95922.6,18685,466168,8755,59,686.93,56.96
CMP1232,Email Re-engagement,2025-10-21,2025-11-05,Event,44015.0,501,124,83298.35,3547,79498,1295,78,89.25,354.96
CMP1233,Flash Sale Campaign,2025-06-15,2025-06-22,Email,2510.2,2391,552,186337.45,13540,25851,6690,347,7323.21,4.55
CMP1234,Brand Awareness Drive,2026-02-10,2026-03-23,Influencer,10549.35,1098,104,42906.44,6178,182480,6501,2412,306.72,101.44
CMP1235,Brand Awareness Drive,2026-04-06,2026-04-17,Email,5890.73,266,86,39527.67,2397,72557,1001,1276,571.01,68.5
CMP1236,Brand Awareness Drive,2025-08-09,2025-08-23,Social Media,11202.71,340,113,63896.08,3743,417787,4347,693,470.36,99.14
CMP1237,Email Re-engagement,2025-07-15,2025-08-08,Social Media,12028.59,6283,241,105443.29,24955,65391,1362,2042,776.61,49.91
CMP1238,Black Friday Promo,2026-01-28,2026-02-27,Social Media,8494.93,1977,220,95881.64,13936,347211,1989,945,1028.69,38.61
CMP1239,Lead Booster,2026-01-27,2026-02-03,Social Media,13162.96,1170,171,32653.44,19026,56442,679,2274,148.07,76.98
CMP1240,Customer Retention Program,2025-12-12,2026-01-02,Email,2737.84,1293,71,27779.84,10983,198819,962,744,914.66,38.56
CMP1241,Mega Discount Drive,2026-01-31,2026-02-09,Event,9963.84,587,16,4939.68,2412,65960,4877,2319,-50.42,622.74
CMP1242,Customer Retention Program,2025-10-14,2025-11-05,Event,22835.77,396,81,14041.44,1700,69665,6818,107,-38.51,281.92
CMP1243,Mega Discount Drive,2026-02-13,2026-03-14,Social Media,14362.87,11302,3409,492424.57,52737,50766,8780,985,3328.46,4.21
CMP1244,Influencer Buzz,2026-01-18,2026-01-28,Influencer,19233.05,1086,344,176996.63,3877,68772,6202,1887,820.27,55.91
CMP1245,Lead Booster,2025-06-24,2025-08-07,Social Media,8570.56,8430,307,49439.02,56737,384084,4878,1079,476.85,27.92
CMP1246,Social Media Hype,2025-10-20,2025-11-21,Email,3226.4,559,53,23453.51,8154,81291,2646,442,626.93,60.88
CMP1247,New Product Launch,2025-12-28,2026-02-02,Email,3845.59,3563,343,83796.59,12240,150489,2064,380,2079.03,11.21
CMP1248,New Product Launch,2025-10-14,2025-11-28,Social Media,4795.27,2131,548,178468.02,24482,499091,902,2783,3621.75,8.75
CMP1249,Referral Push,2025-09-22,2025-10-10,Social Media,14377.26,6167,86,49205.94,32635,498057,2089,58,242.25,167.18
CMP1250,Summer Sale Blast,2025-09-02,2025-09-17,Influencer,21473.47,1272,143,13372.8,6507,215160,1156,819,-37.72,150.16
CMP1251,Event Outreach,2026-04-07,2026-05-12,Influencer,6839.57,547,97,42273.4,9029,193827,6571,2042,518.07,70.51
CMP1252,Summer Sale Blast,2025-11-23,2025-12-27,Influencer,12078.87,2281,79,18358.54,19021,118121,4935,2053,51.99,152.9
CMP1253,Influencer Buzz,2026-02-17,2026-03-26,Social Media,3140.38,1856,437,102464.09,11993,250810,9007,89,3162.79,7.19
CMP1254,Influencer Buzz,2025-11-11,2025-12-18,Event,21793.47,549,18,1767.03,4215,79141,4702,249,-91.89,1210.75
CMP1255,Customer Retention Program,2026-01-08,2026-02-17,Email,6367.9,429,103,60367.97,5730,71017,1016,908,848.0,61.82
CMP1256,Flash Sale Campaign,2025-11-26,2025-12-25,Influencer,8522.01,6826,266,177551.39,24513,186725,9334,592,1983.44,32.04
CMP1257,Flash Sale Campaign,2025-08-16,2025-09-23,Email,2228.9,221,6,1714.05,3457,19951,3400,544,-23.1,371.48
CMP1258,Email Re-engagement,2025-08-10,2025-09-06,Social Media,2284.87,13736,3815,2340941.49,49182,357552,1288,1540,102354.03,0.6
CMP1259,Lead Booster,2025-11-30,2026-01-13,Social Media,6375.29,3510,927,441571.74,11942,219136,8082,2669,6826.3,6.88
CMP1260,Email Re-engagement,2025-08-09,2025-09-20,Email,2562.66,903,239,45452.81,6245,164389,129,2885,1673.66,10.72
CMP1261,Flash Sale Campaign,2025-11-28,2026-01-10,Social Media,4367.06,16346,1645,1086927.88,56005,216837,2404,1366,24789.24,2.65
CMP1262,Lead Booster,2025-06-20,2025-07-12,Email,7876.66,870,212,61090.91,3407,54010,286,1096,675.59,37.15
CMP1263,Mega Discount Drive,2025-09-16,2025-09-27,Email,2796.61,33,5,915.65,541,38320,6883,2029,-67.26,559.32
CMP1264,Event Outreach,2025-11-21,2025-12-20,Event,11361.43,1028,256,32179.15,4835,67847,647,1217,183.23,44.38
CMP1265,Summer Sale Blast,2025-10-22,2025-11-14,Social Media,2964.61,2490,134,91975.69,27606,139184,5636,2443,3002.45,22.12
CMP1266,Flash Sale Campaign,2026-01-14,2026-01-22,Event,47525.02,326,20,3955.8,3656,26626,9178,2967,-91.68,2376.25
CMP1267,Event Outreach,2026-02-12,2026-03-07,Email,3081.8,315,64,7282.75,2126,35143,162,1761,136.31,48.15
CMP1268,Festive Bonanza,2025-10-09,2025-11-23,Event,15586.02,166,7,1898.25,1795,8373,6612,1938,-87.82,2226.57
CMP1269,Black Friday Promo,2025-09-24,2025-10-06,Event,14949.89,302,13,3163.01,3126,54996,4500,2321,-78.84,1149.99
CMP1270,Summer Sale Blast,2025-07-28,2025-08-10,Social Media,10685.84,5907,1607,189320.55,38484,473719,6442,2150,1671.7,6.65
CMP1271,Influencer Buzz,2026-02-10,2026-03-19,Influencer,14525.25,7408,1915,1222310.29,26873,61395,9463,2785,8315.07,7.58
CMP1272,Flash Sale Campaign,2025-07-26,2025-08-09,Event,14433.8,462,32,22167.47,1835,26910,7233,837,53.58,451.06
CMP1273,Social Media Hype,2026-03-29,2026-04-14,Email,3238.25,492,77,19345.83,3351,27566,7606,60,497.42,42.06
CMP1274,Customer Retention Program,2026-03-27,2026-05-10,Event,11838.31,251,54,7674.83,1314,24613,1830,2314,-35.17,219.23
CMP1275,Customer Retention Program,2025-07-02,2025-07-27,Email,7145.25,2788,593,110750.95,13051,79241,6702,599,1449.99,12.05
CMP1276,Flash Sale Campaign,2026-03-19,2026-04-20,Social Media,7145.31,5278,1417,901437.93,48253,223798,431,1393,12515.8,5.04
CMP1277,Social Media Hype,2025-10-14,2025-11-09,Email,6899.93,1089,112,60604.17,3718,192500,5357,1113,778.33,61.61
CMP1278,Lead Booster,2025-12-11,2026-01-25,Social Media,4443.16,8652,1600,498918.93,56999,160829,1020,2120,11128.92,2.78
CMP1279,Customer Retention Program,2025-08-01,2025-08-12,Email,5966.99,1211,239,44864.4,4944,115744,3388,246,651.88,24.97
CMP1280,Mega Discount Drive,2025-05-28,2025-07-03,Social Media,13934.4,1901,557,263992.42,16048,419431,2129,2800,1794.54,25.02
CMP1281,Summer Sale Blast,2025-09-12,2025-10-12,Event,32543.87,784,111,70438.93,3987,28276,1580,1177,116.44,293.19
CMP1282,Summer Sale Blast,2025-11-25,2025-12-05,Influencer,22076.43,3284,810,270454.51,15506,132364,428,2804,1125.08,27.25
CMP1283,Summer Sale Blast,2026-01-09,2026-01-24,Influencer,17022.84,1771,509,345893.57,15664,24437,4611,1745,1931.94,33.44
CMP1284,Event Outreach,2025-11-20,2025-12-19,Event,17835.94,564,165,23666.53,2575,66171,8480,2723,32.69,108.1
CMP1285,Social Media Hype,2025-11-19,2025-12-31,Email,3089.33,1074,371,227840.3,16285,38338,4378,2697,7275.07,8.33
CMP1286,Lead Booster,2025-10-11,2025-10-30,Influencer,15345.87,1186,340,166439.79,4720,145987,2392,2964,984.59,45.13
CMP1287,Summer Sale Blast,2026-01-21,2026-02-15,Email,7348.38,3096,670,392572.51,13222,116063,5722,2985,5242.3,10.97
CMP1288,Lead Booster,2025-09-02,2025-10-13,Event,45980.64,532,44,18749.01,4255,51988,4913,409,-59.22,1045.01
CMP1289,Black Friday Promo,2025-07-16,2025-08-08,Influencer,23938.47,723,73,24870.59,6852,195968,5528,1532,3.89,327.92
CMP1290,Referral Push,2026-03-07,2026-04-01,Event,43602.2,143,30,3724.61,539,66674,3287,2059,-91.46,1453.41
CMP1291,Festive Bonanza,2025-11-23,2026-01-02,Email,3891.75,1490,208,131781.31,5001,49525,7596,596,3286.17,18.71
CMP1292,Email Re-engagement,2025-08-12,2025-08-24,Event,21303.07,556,17,9382.98,2667,28176,2862,2370,-55.95,1253.12
CMP1293,Customer Retention Program,2025-08-01,2025-09-08,Social Media,3682.28,7004,1171,97069.89,44516,277389,8845,826,2536.14,3.14
CMP1294,Lead Booster,2025-11-19,2025-11-26,Email,6297.93,367,11,2423.13,6744,149207,5741,1288,-61.52,572.54
CMP1295,New Product Launch,2025-07-03,2025-08-03,Email,2169.14,2948,518,209765.62,10271,21984,7205,2823,9570.45,4.19
CMP1296,New Product Launch,2025-11-03,2025-12-11,Email,6250.81,751,76,16031.28,13718,53223,459,2425,156.47,82.25
CMP1297,Holiday Campaign,2025-08-06,2025-08-20,Email,5977.77,3443,385,42397.71,12794,19794,885,2721,609.26,15.53
CMP1298,Festive Bonanza,2025-05-22,2025-06-01,Social Media,7418.08,2073,376,192143.17,11099,249362,252,1243,2490.2,19.73
CMP1299,Influencer Buzz,2025-07-02,2025-08-11,Email,5359.58,772,245,113428.32,4994,193691,4731,476,2016.37,21.88
CMP1300,Customer Retention Program,2025-07-05,2025-08-12,Influencer,17180.04,1982,319,133930.88,14216,157884,3502,2828,679.57,53.86
CMP1301,Event Outreach,2026-01-13,2026-02-10,Influencer,5054.76,2131,520,70642.65,8237,66663,8483,317,1297.55,9.72
CMP1302,Lead Booster,2025-07-02,2025-07-25,Influencer,14135.02,3040,188,19637.65,18309,175200,4860,1485,38.93,75.19
CMP1303,Customer Retention Program,2025-10-19,2025-11-22,Social Media,3234.98,314,23,6526.7,6007,447517,7271,2556,101.75,140.65
CMP1304,Referral Push,2025-06-28,2025-07-28,Email,2280.09,3956,462,280626.37,13615,115061,7009,2667,12207.69,4.94
CMP1305,Event Outreach,2025-08-05,2025-08-19,Influencer,18923.4,869,279,120735.83,11446,50747,7278,752,538.02,67.83
CMP1306,Flash Sale Campaign,2025-11-22,2025-12-21,Social Media,13213.49,14862,1067,160072.66,50662,489634,6838,1815,1111.43,12.38
CMP1307,Summer Sale Blast,2025-06-13,2025-07-06,Email,1086.52,4280,918,630019.04,17697,187714,5642,2136,57885.04,1.18
CMP1308,Holiday Campaign,2026-03-24,2026-04-06,Event,35453.67,552,136,81627.26,4047,37581,9247,2520,130.24,260.69
CMP1309,Summer Sale Blast,2025-05-17,2025-06-03,Event,43630.46,169,22,5554.06,713,26679,8405,922,-87.27,1983.2
CMP1310,Holiday Campaign,2026-04-06,2026-05-07,Event,42135.44,621,18,4967.25,3860,15332,8248,2686,-88.21,2340.86
CMP1311,Summer Sale Blast,2025-07-03,2025-08-04,Event,8540.77,25,7,3326.92,101,76971,8428,2313,-61.05,1220.11
CMP1312,Mega Discount Drive,2025-12-31,2026-01-28,Email,6777.18,2046,563,295196.67,15391,68436,6052,2942,4255.74,12.04
CMP1313,Black Friday Promo,2025-07-09,2025-07-22,Influencer,5043.94,3763,563,358103.93,20135,206195,8167,585,6999.69,8.96
CMP1314,Social Media Hype,2025-12-07,2025-12-20,Email,5275.96,1259,196,110638.21,4456,59163,5636,451,1997.03,26.92
CMP1315,Customer Retention Program,2025-12-10,2025-12-19,Social Media,12037.89,7076,2377,925303.72,32975,286194,8789,208,7586.59,5.06
CMP1316,Holiday Campaign,2025-12-19,2026-02-01,Event,46747.95,452,131,63883.92,4839,28226,5373,2074,36.66,356.85
CMP1317,Event Outreach,2025-11-24,2025-12-27,Influencer,10471.92,3309,240,123362.13,20278,199756,8493,1234,1078.03,43.63
CMP1318,Social Media Hype,2026-02-16,2026-03-15,Influencer,9017.78,6623,479,327928.81,23629,172347,3013,2073,3536.47,18.83
CMP1319,Holiday Campaign,2026-04-03,2026-04-30,Social Media,11890.08,6747,2237,1114095.26,34481,344796,8847,1181,9269.96,5.32
CMP1320,Event Outreach,2025-12-14,2025-12-21,Social Media,2328.54,1409,132,23730.95,6477,126193,4795,2809,919.13,17.64
CMP1321,Referral Push,2025-07-25,2025-08-04,Email,2428.01,217,37,18456.57,1558,151865,9305,928,660.15,65.62
CMP1322,Lead Booster,2026-02-23,2026-03-26,Influencer,15218.45,1148,176,120561.78,4078,170805,5222,2271,692.21,86.47
CMP1323,Summer Sale Blast,2025-05-18,2025-06-10,Influencer,17411.23,4385,1120,613946.79,15781,252293,9055,2481,3426.15,15.55
CMP1324,Mega Discount Drive,2025-08-19,2025-09-13,Event,14629.31,473,125,13149.15,1631,14760,4672,2289,-10.12,117.03
CMP1325,Referral Push,2025-07-17,2025-08-03,Email,1039.52,334,109,61004.01,5572,132245,5034,2019,5768.48,9.54
CMP1326,Customer Retention Program,2026-03-01,2026-04-12,Email,1510.17,1979,665,377374.27,10915,195514,2711,1713,24888.86,2.27
CMP1327,Holiday Campaign,2026-02-10,2026-03-14,Social Media,6542.24,6179,898,490888.58,46472,161858,8791,1955,7403.37,7.29
CMP1328,Holiday Campaign,2025-05-16,2025-05-30,Email,4119.67,2459,610,395205.65,8489,178365,1957,1590,9493.14,6.75
CMP1329,Referral Push,2026-02-12,2026-03-09,Social Media,13847.37,7689,2205,236349.61,53495,481021,3254,1322,1606.82,6.28
CMP1330,Holiday Campaign,2025-06-23,2025-07-06,Influencer,24432.58,305,29,6152.89,1480,299553,7050,435,-74.82,842.5
CMP1331,Mega Discount Drive,2026-02-11,2026-03-17,Social Media,11709.58,750,9,5151.72,4556,130611,9243,298,-56.0,1301.06
CMP1332,Flash Sale Campaign,2025-09-05,2025-09-28,Event,23685.4,470,72,6023.33,3647,58011,1136,2408,-74.57,328.96
CMP1333,Summer Sale Blast,2025-06-18,2025-07-17,Social Media,5767.88,4587,550,174062.03,22749,409597,604,1951,2917.78,10.49
CMP1334,New Product Launch,2026-02-09,2026-03-02,Influencer,19935.08,1300,407,251373.85,10442,174653,6213,55,1160.96,48.98
CMP1335,Holiday Campaign,2026-02-20,2026-03-08,Social Media,2543.05,6253,115,62063.99,42102,350269,5733,877,2340.53,22.11
CMP1336,Influencer Buzz,2026-04-07,2026-05-16,Influencer,8219.09,1731,152,92476.15,17563,135756,9092,1899,1025.14,54.07
CMP1337,Brand Awareness Drive,2026-02-17,2026-02-28,Email,5701.8,369,79,23812.64,3717,75716,3942,419,317.63,72.17
CMP1338,Referral Push,2026-03-25,2026-04-05,Influencer,11355.72,4595,587,252787.0,22518,256268,6071,1305,2126.08,19.35
CMP1339,Influencer Buzz,2025-08-06,2025-08-13,Email,2723.23,1762,255,72820.1,14790,68071,7963,1905,2574.03,10.68
CMP1340,Black Friday Promo,2025-11-11,2025-12-07,Event,30721.89,200,60,24836.59,771,28038,4412,2576,-19.16,512.03
CMP1341,Festive Bonanza,2025-06-19,2025-06-27,Social Media,12564.35,7159,146,92603.61,29550,353510,8942,1943,637.03,86.06
CMP1342,Brand Awareness Drive,2025-07-27,2025-08-26,Event,16602.19,198,38,14871.06,1196,43141,4013,2525,-10.43,436.9
CMP1343,Brand Awareness Drive,2025-08-04,2025-09-12,Influencer,13924.41,2475,457,98560.21,10581,113923,8089,959,607.82,30.47
CMP1344,Festive Bonanza,2025-09-24,2025-10-24,Influencer,5856.17,9675,1408,509525.55,34940,128409,860,173,8600.66,4.16
CMP1345,Brand Awareness Drive,2025-10-24,2025-11-06,Email,6844.11,3621,310,95010.04,19460,79026,1375,2126,1288.2,22.08
CMP1346,Referral Push,2025-11-20,2025-12-11,Event,22174.61,1014,45,15873.17,4088,50224,3868,325,-28.42,492.77
CMP1347,Holiday Campaign,2026-04-06,2026-04-30,Influencer,8004.81,4960,1445,487052.4,24738,102500,5510,2960,5984.5,5.54
CMP1348,Festive Bonanza,2026-01-13,2026-02-19,Event,16060.27,192,8,1439.2,3466,26134,8499,170,-91.04,2007.53
CMP1349,Event Outreach,2026-03-01,2026-03-17,Social Media,4162.44,10672,2366,216594.1,36858,144391,4744,361,5103.54,1.76
CMP1350,Mega Discount Drive,2025-12-27,2026-02-10,Event,44294.0,488,108,63577.54,1897,27356,3079,2562,43.54,410.13
CMP1351,Brand Awareness Drive,2026-01-28,2026-02-20,Influencer,19483.74,6116,318,51507.15,30718,199658,371,838,164.36,61.27
CMP1352,Holiday Campaign,2026-01-25,2026-02-27,Influencer,17110.22,8864,1967,805460.08,32186,113020,2025,391,4607.48,8.7
CMP1353,Black Friday Promo,2025-07-17,2025-08-31,Social Media,13660.6,10078,1985,212259.5,47470,456255,8780,1767,1453.81,6.88
CMP1354,Mega Discount Drive,2026-01-13,2026-02-13,Email,5123.34,1442,105,23536.59,19378,192637,1473,1170,359.4,48.79
CMP1355,Flash Sale Campaign,2026-02-14,2026-03-19,Email,2323.15,142,5,2532.08,733,195899,5275,1684,8.99,464.63
CMP1356,Email Re-engagement,2025-07-05,2025-07-21,Event,35017.77,590,97,24332.21,2240,38244,6611,844,-30.51,361.01
CMP1357,Influencer Buzz,2026-02-18,2026-04-01,Event,14684.94,794,274,153440.16,4645,78281,6622,575,944.88,53.59
CMP1358,Social Media Hype,2025-07-11,2025-08-01,Event,40673.7,95,15,6320.36,921,26206,952,668,-84.46,2711.58
CMP1359,Influencer Buzz,2026-04-02,2026-04-09,Social Media,12702.32,6724,339,43942.75,42337,297290,718,2977,245.94,37.47
CMP1360,Influencer Buzz,2025-12-03,2026-01-12,Email,5981.24,682,199,70080.37,2382,166623,3404,2700,1071.67,30.06
CMP1361,Event Outreach,2026-02-01,2026-02-26,Influencer,5672.19,7817,1773,537287.79,34804,287674,104,654,9372.32,3.2
CMP1362,Festive Bonanza,2025-09-30,2025-11-01,Email,5687.63,1971,68,44192.52,19704,116286,9104,1175,676.99,83.64
CMP1363,Lead Booster,2026-02-22,2026-04-07,Email,3432.33,1595,147,64157.0,7915,82484,4377,726,1769.2,23.35
CMP1364,Influencer Buzz,2026-01-26,2026-02-08,Social Media,8541.2,2674,898,524567.92,10668,228240,9519,1034,6041.62,9.51
CMP1365,Lead Booster,2025-12-24,2026-01-24,Event,40108.59,850,269,101902.98,3858,49520,4324,286,154.07,149.1
CMP1366,Influencer Buzz,2026-04-01,2026-04-22,Influencer,21003.23,4324,143,33450.52,24140,236229,1623,1644,59.26,146.88
CMP1367,Brand Awareness Drive,2025-11-03,2025-11-14,Influencer,14531.11,4192,486,244713.89,15323,205355,3215,2053,1584.07,29.9
CMP1368,Lead Booster,2025-08-22,2025-09-13,Influencer,22454.85,1613,177,31278.95,16021,128411,1847,501,39.3,126.86
CMP1369,Event Outreach,2025-06-21,2025-07-29,Social Media,11935.17,1511,224,142651.07,5769,333888,9512,1135,1095.22,53.28
CMP1370,Black Friday Promo,2025-08-13,2025-09-21,Email,3785.16,298,85,35298.47,4702,161169,8332,1432,832.55,44.53
CMP1371,Influencer Buzz,2025-08-09,2025-09-14,Social Media,11077.18,5265,177,77919.84,23686,291209,5431,1491,603.43,62.58
CMP1372,Flash Sale Campaign,2025-09-21,2025-10-09,Email,2659.97,1661,314,161534.73,11742,133560,6199,1505,5972.8,8.47
CMP1373,Social Media Hype,2025-12-03,2025-12-27,Event,14735.24,1066,309,178767.1,4817,22188,9198,1780,1113.19,47.69
CMP1374,Social Media Hype,2025-11-23,2025-12-12,Influencer,21000.75,8044,695,484587.57,31997,98406,8570,2197,2207.48,30.22
CMP1375,Lead Booster,2025-10-20,2025-11-27,Email,2756.82,308,13,4880.91,2063,158854,1677,1852,77.05,212.06
CMP1376,Lead Booster,2025-10-30,2025-11-22,Email,3522.15,1216,196,98263.27,8944,156143,3359,2372,2689.87,17.97
CMP1377,Flash Sale Campaign,2026-02-11,2026-03-01,Email,3485.76,2960,786,248583.52,17226,186473,4794,1909,7031.4,4.43
CMP1378,Brand Awareness Drive,2025-07-25,2025-08-11,Email,3952.72,2907,69,18930.76,19231,170513,4873,2919,378.93,57.29
CMP1379,Referral Push,2026-03-17,2026-04-18,Email,7213.84,3556,619,377349.42,19732,105201,2148,2990,5130.91,11.65
CMP1380,Mega Discount Drive,2025-09-17,2025-09-29,Influencer,8338.21,478,148,14259.24,7262,74006,6604,2156,71.01,56.34
CMP1381,Customer Retention Program,2025-06-23,2025-07-06,Email,5326.72,1690,184,86188.92,13274,32101,2250,2167,1518.05,28.95
